Course_number_group,Term,Course_number,subject,score,course_units,Teacher
2531180_05,4021,2531180,مهندسي كامپيوتر,15.3,3            ,اكرمي سنزيق سيدابراهيم
2531180_05,4021,2531180,مهندسي كامپيوتر,13.3,3            ,اكرمي سنزيق سيدابراهيم
2531180_06,4021,2531180,مهندسي مواد و متالورژي,9.9,3            ,اكرمي سنزيق سيدابراهيم
2531180_06,4021,2531180,مهندسي مواد و متالورژي,9.9,3            ,اكرمي سنزيق سيدابراهيم
2531180_06,4021,2531180,مهندسي مواد و متالورژي,9.9,3            ,اكرمي سنزيق سيدابراهيم
2531180_06,4021,2531180,مهندسي مواد و متالورژي,10.25,3            ,اكرمي سنزيق سيدابراهيم
2531180_06,4021,2531180,مهندسي مواد و متالورژي,10.2,3            ,اكرمي سنزيق سيدابراهيم
2531180_06,4021,2531180,مهندسي مواد و متالورژي,9.9,3            ,اكرمي سنزيق سيدابراهيم
2531180_06,4021,2531180,مهندسي مواد و متالورژي,9.9,3            ,اكرمي سنزيق سيدابراهيم
2531180_06,4021,2531180,مهندسي مواد و متالورژي,9.9,3            ,اكرمي سنزيق سيدابراهيم
2531180_06,4021,2531180,مهندسي مواد و متالورژي,----,3            ,اكرمي سنزيق سيدابراهيم
2531180_06,4021,2531180,مهندسي مواد و متالورژي,----,3            ,اكرمي سنزيق سيدابراهيم
2531180_06,4021,2531180,مهندسي مواد و متالورژي,9.9,3            ,اكرمي سنزيق سيدابراهيم
2531180_06,4021,2531180,مهندسي مواد و متالورژي,----,3            ,اكرمي سنزيق سيدابراهيم
2531180_06,4021,2531180,مهندسي مواد و متالورژي,----,3            ,اكرمي سنزيق سيدابراهيم
2531180_06,4021,2531180,مهندسي مواد و متالورژي,9.9,3            ,اكرمي سنزيق سيدابراهيم
2531180_06,4021,2531180,مهندسي مواد و متالورژي,9.9,3            ,اكرمي سنزيق سيدابراهيم
2531180_06,4021,2531180,مهندسي مواد و متالورژي,9.9,3            ,اكرمي سنزيق سيدابراهيم
2531180_06,4021,2531180,مهندسي مواد و متالورژي,9.9,3            ,اكرمي سنزيق سيدابراهيم
2531180_06,4021,2531180,مهندسي مواد و متالورژي,9.9,3            ,اكرمي سنزيق سيدابراهيم
2531180_06,4021,2531180,مهندسي مواد و متالورژي,9.9,3            ,اكرمي سنزيق سيدابراهيم
2531180_06,4021,2531180,مهندسي مواد و متالورژي,10,3            ,اكرمي سنزيق سيدابراهيم
2531180_06,4021,2531180,مهندسي مواد و متالورژي,9.9,3            ,اكرمي سنزيق سيدابراهيم
2531180_06,4021,2531180,مهندسي مواد و متالورژي,10,3            ,اكرمي سنزيق سيدابراهيم
2531180_06,4021,2531180,مهندسي مواد و متالورژي,9.9,3            ,اكرمي سنزيق سيدابراهيم
2531180_06,4021,2531180,مهندسي مواد و متالورژي,10.45,3            ,اكرمي سنزيق سيدابراهيم
2531180_06,4021,2531180,مهندسي مواد و متالورژي,9.9,3            ,اكرمي سنزيق سيدابراهيم
2531180_06,4021,2531180,مهندسي مواد و متالورژي,9.9,3            ,اكرمي سنزيق سيدابراهيم
2531180_06,4021,2531180,مهندسي مواد و متالورژي,9.9,3            ,اكرمي سنزيق سيدابراهيم
2531180_06,4021,2531180,مهندسي مواد و متالورژي,9.9,3            ,اكرمي سنزيق سيدابراهيم
2531180_06,4021,2531180,مهندسي مواد و متالورژي,10,3            ,اكرمي سنزيق سيدابراهيم
2531180_06,4021,2531180,مهندسي مواد و متالورژي,9.9,3            ,اكرمي سنزيق سيدابراهيم
2531180_06,4021,2531180,مهندسي مواد و متالورژي,10,3            ,اكرمي سنزيق سيدابراهيم
2531180_06,4021,2531180,مهندسي مواد و متالورژي,9.9,3            ,اكرمي سنزيق سيدابراهيم
2531180_06,4021,2531180,مهندسي مواد و متالورژي,9.9,3            ,اكرمي سنزيق سيدابراهيم
2531180_06,4021,2531180,مهندسي مواد و متالورژي,9.9,3            ,اكرمي سنزيق سيدابراهيم
2531180_06,4021,2531180,مهندسي مواد و متالورژي,----,3            ,اكرمي سنزيق سيدابراهيم
2531180_06,4021,2531180,مهندسي مواد و متالورژي,9.9,3            ,اكرمي سنزيق سيدابراهيم
2531180_06,4021,2531180,مهندسي مواد و متالورژي,9.9,3            ,اكرمي سنزيق سيدابراهيم
2531180_06,4021,2531180,مهندسي مواد و متالورژي,10,3            ,اكرمي سنزيق سيدابراهيم
2531180_06,4021,2531180,مهندسي مواد و متالورژي,----,3            ,اكرمي سنزيق سيدابراهيم
2531180_06,4021,2531180,مهندسي مواد و متالورژي,----,3            ,اكرمي سنزيق سيدابراهيم
2531180_06,4021,2531180,مهندسي مواد و متالورژي,9.9,3            ,اكرمي سنزيق سيدابراهيم
2531180_06,4021,2531180,مهندسي مواد و متالورژي,10,3            ,اكرمي سنزيق سيدابراهيم
2531180_06,4021,2531180,مهندسي مواد و متالورژي,9.9,3            ,اكرمي سنزيق سيدابراهيم
2531180_06,4021,2531180,مهندسي مواد و متالورژي,9.9,3            ,اكرمي سنزيق سيدابراهيم
2531180_06,4021,2531180,مهندسي مواد و متالورژي,9.9,3            ,اكرمي سنزيق سيدابراهيم
2531180_07,4021,2531180,مهندسي شيمي,10,3            ,محجوب راضيه
2531180_07,4021,2531180,مهندسي شيمي,9.9,3            ,محجوب راضيه
2531180_07,4021,2531180,مهندسي شيمي,9.9,3            ,محجوب راضيه
2531180_07,4021,2531180,مهندسي شيمي,9.9,3            ,محجوب راضيه
2531180_07,4021,2531180,مهندسي شيمي,----,3            ,محجوب راضيه
2531180_07,4021,2531180,مهندسي شيمي,12,3            ,محجوب راضيه
2531180_07,4021,2531180,مهندسي شيمي,10,3            ,محجوب راضيه
2531180_07,4021,2531180,مهندسي شيمي,10,3            ,محجوب راضيه
2531180_07,4021,2531180,مهندسي شيمي,9.9,3            ,محجوب راضيه
2531180_07,4021,2531180,مهندسي شيمي,----,3            ,محجوب راضيه
2531180_07,4021,2531180,مهندسي شيمي,9.9,3            ,محجوب راضيه
2531180_07,4021,2531180,مهندسي شيمي,11,3            ,محجوب راضيه
2531180_07,4021,2531180,مهندسي شيمي,9.9,3            ,محجوب راضيه
2531180_07,4021,2531180,مهندسي شيمي,9.9,3            ,محجوب راضيه
2531180_07,4021,2531180,مهندسي شيمي,9.9,3            ,محجوب راضيه
2531180_07,4021,2531180,مهندسي شيمي,9.9,3            ,محجوب راضيه
2531180_07,4021,2531180,مهندسي شيمي,9.9,3            ,محجوب راضيه
2531180_07,4021,2531180,مهندسي شيمي,15,3            ,محجوب راضيه
2531180_07,4021,2531180,مهندسي شيمي,9.9,3            ,محجوب راضيه
2531180_07,4021,2531180,مهندسي شيمي,9.9,3            ,محجوب راضيه
2531180_07,4021,2531180,مهندسي شيمي,10,3            ,محجوب راضيه
2531180_07,4021,2531180,مهندسي شيمي,9.9,3            ,محجوب راضيه
2531180_07,4021,2531180,مهندسي شيمي,9.9,3            ,محجوب راضيه
2531180_07,4021,2531180,مهندسي شيمي,9.9,3            ,محجوب راضيه
2531180_07,4021,2531180,مهندسي شيمي,9.9,3            ,محجوب راضيه
2531180_07,4021,2531180,مهندسي شيمي,9.9,3            ,محجوب راضيه
2531180_07,4021,2531180,مهندسي شيمي,9.9,3            ,محجوب راضيه
2531180_07,4021,2531180,مهندسي شيمي,9.9,3            ,محجوب راضيه
